Game,Player,Stat Type,Point Total,Over/Under,American Odds
Portland Trail Blazers vs. Atlanta Hawks,Jalen Johnson,rebounds_assists,15.5,Under,-220
Portland Trail Blazers vs. Atlanta Hawks,Jalen Johnson,rebounds_assists,16.5,Under,-320
Portland Trail Blazers vs. Atlanta Hawks,Jalen Johnson,rebounds_assists,17.5,Under,-490
Portland Trail Blazers vs. Atlanta Hawks,Jalen Johnson,rebounds_assists,18.5,Under,-800
Portland Trail Blazers vs. Atlanta Hawks,Jalen Johnson,steals,0.5,Over,-370
Portland Trail Blazers vs. Atlanta Hawks,Jalen Johnson,threes,0.5,Over,-470
Portland Trail Blazers vs. Atlanta Hawks,Jalen Johnson,threes,0.5,Over,-420
Portland Trail Blazers vs. Atlanta Hawks,Jalen Johnson,threes,2.5,Under,-420
Portland Trail Blazers vs. Atlanta Hawks,Jerami Grant,assists,1.5,Over,-270
Portland Trail Blazers vs. Atlanta Hawks,Jerami Grant,points,12.5,Over,-900
Portland Trail Blazers vs. Atlanta Hawks,Jerami Grant,points,13.5,Over,-600
Portland Trail Blazers vs. Atlanta Hawks,Jerami Grant,points,14.5,Over,-400
Portland Trail Blazers vs. Atlanta Hawks,Jerami Grant,points,14.5,Over,-450
Portland Trail Blazers vs. Atlanta Hawks,Jerami Grant,points,15.5,Over,-340
Portland Trail Blazers vs. Atlanta Hawks,Jerami Grant,points,16.5,Over,-270
Portland Trail Blazers vs. Atlanta Hawks,Jerami Grant,points,17.5,Over,-210
Portland Trail Blazers vs. Atlanta Hawks,Jerami Grant,points,23.5,Under,-245
Portland Trail Blazers vs. Atlanta Hawks,Jerami Grant,points,24.5,Under,-310
Portland Trail Blazers vs. Atlanta Hawks,Jerami Grant,points,25.5,Under,-380
Portland Trail Blazers vs. Atlanta Hawks,Jerami Grant,points,26.5,Under,-470
Portland Trail Blazers vs. Atlanta Hawks,Jerami Grant,points,27.5,Under,-600
Portland Trail Blazers vs. Atlanta Hawks,Jerami Grant,points_assists,14.5,Over,-1000
Portland Trail Blazers vs. Atlanta Hawks,Jerami Grant,points_assists,15.5,Over,-700
Portland Trail Blazers vs. Atlanta Hawks,Jerami Grant,points_assists,16.5,Over,-500
Portland Trail Blazers vs. Atlanta Hawks,Jerami Grant,points_assists,17.5,Over,-400
Portland Trail Blazers vs. Atlanta Hawks,Jerami Grant,points_assists,18.5,Over,-310
Portland Trail Blazers vs. Atlanta Hawks,Jerami Grant,points_assists,19.5,Over,-240
Portland Trail Blazers vs. Atlanta Hawks,Jerami Grant,points_assists,25.5,Under,-210
Portland Trail Blazers vs. Atlanta Hawks,Jerami Grant,points_assists,26.5,Under,-260
Portland Trail Blazers vs. Atlanta Hawks,Jerami Grant,points_assists,27.5,Under,-320
Portland Trail Blazers vs. Atlanta Hawks,Jerami Grant,points_assists,28.5,Under,-400
Portland Trail Blazers vs. Atlanta Hawks,Jerami Grant,points_assists,29.5,Under,-490
Portland Trail Blazers vs. Atlanta Hawks,Jerami Grant,points_assists,30.5,Under,-650
Portland Trail Blazers vs. Atlanta Hawks,Jerami Grant,points_assists,31.5,Under,-850
Portland Trail Blazers vs. Atlanta Hawks,Jerami Grant,points_assists,32.5,Under,-1100
Portland Trail Blazers vs. Atlanta Hawks,Jerami Grant,points_rebounds,15.5,Over,-950
Portland Trail Blazers vs. Atlanta Hawks,Jerami Grant,points_rebounds,16.5,Over,-670
Portland Trail Blazers vs. Atlanta Hawks,Jerami Grant,points_rebounds,17.5,Over,-500
Portland Trail Blazers vs. Atlanta Hawks,Jerami Grant,points_rebounds,18.5,Over,-400
Portland Trail Blazers vs. Atlanta Hawks,Jerami Grant,points_rebounds,19.5,Over,-310
Portland Trail Blazers vs. Atlanta Hawks,Jerami Grant,points_rebounds,20.5,Over,-250
Portland Trail Blazers vs. Atlanta Hawks,Jerami Grant,points_rebounds,21.5,Over,-200
Portland Trail Blazers vs. Atlanta Hawks,Jerami Grant,points_rebounds,27.5,Under,-220
Portland Trail Blazers vs. Atlanta Hawks,Jerami Grant,points_rebounds,28.5,Under,-265
Portland Trail Blazers vs. Atlanta Hawks,Jerami Grant,points_rebounds,29.5,Under,-340
Portland Trail Blazers vs. Atlanta Hawks,Jerami Grant,points_rebounds,30.5,Under,-410
Portland Trail Blazers vs. Atlanta Hawks,Jerami Grant,points_rebounds,31.5,Under,-500
Portland Trail Blazers vs. Atlanta Hawks,Jerami Grant,points_rebounds,32.5,Under,-620
Portland Trail Blazers vs. Atlanta Hawks,Jerami Grant,points_rebounds,33.5,Under,-770
Portland Trail Blazers vs. Atlanta Hawks,Jerami Grant,points_rebounds_assists,17.5,Over,-1100
Portland Trail Blazers vs. Atlanta Hawks,Jerami Grant,points_rebounds_assists,18.5,Over,-750
Portland Trail Blazers vs. Atlanta Hawks,Jerami Grant,points_rebounds_assists,19.5,Over,-600
Portland Trail Blazers vs. Atlanta Hawks,Jerami Grant,points_rebounds_assists,20.5,Over,-450
Portland Trail Blazers vs. Atlanta Hawks,Jerami Grant,points_rebounds_assists,21.5,Over,-350
Portland Trail Blazers vs. Atlanta Hawks,Jerami Grant,points_rebounds_assists,22.5,Over,-275
Portland Trail Blazers vs. Atlanta Hawks,Jerami Grant,points_rebounds_assists,23.5,Over,-230
Portland Trail Blazers vs. Atlanta Hawks,Jerami Grant,points_rebounds_assists,30.5,Under,-240
Portland Trail Blazers vs. Atlanta Hawks,Jerami Grant,points_rebounds_assists,31.5,Under,-290
Portland Trail Blazers vs. Atlanta Hawks,Jerami Grant,points_rebounds_assists,32.5,Under,-350
Portland Trail Blazers vs. Atlanta Hawks,Jerami Grant,points_rebounds_assists,33.5,Under,-440
Portland Trail Blazers vs. Atlanta Hawks,Jerami Grant,points_rebounds_assists,34.5,Under,-550
Portland Trail Blazers vs. Atlanta Hawks,Jerami Grant,points_rebounds_assists,35.5,Under,-670
Portland Trail Blazers vs. Atlanta Hawks,Jerami Grant,points_rebounds_assists,36.5,Under,-900
Portland Trail Blazers vs. Atlanta Hawks,Jerami Grant,rebounds,2.5,Over,-380
Portland Trail Blazers vs. Atlanta Hawks,Jerami Grant,rebounds,5.5,Under,-420
Portland Trail Blazers vs. Atlanta Hawks,Jerami Grant,rebounds,6.5,Under,-1000
Portland Trail Blazers vs. Atlanta Hawks,Jerami Grant,rebounds_assists,3.5,Over,-1100
Portland Trail Blazers vs. Atlanta Hawks,Jerami Grant,rebounds_assists,4.5,Over,-420
Portland Trail Blazers vs. Atlanta Hawks,Jerami Grant,rebounds_assists,5.5,Over,-210
Portland Trail Blazers vs. Atlanta Hawks,Jerami Grant,rebounds_assists,7.5,Under,-225
Portland Trail Blazers vs. Atlanta Hawks,Jerami Grant,rebounds_assists,8.5,Under,-400
Portland Trail Blazers vs. Atlanta Hawks,Jerami Grant,rebounds_assists,9.5,Under,-700
Portland Trail Blazers vs. Atlanta Hawks,Jerami Grant,steals,0.5,Over,-230
Portland Trail Blazers vs. Atlanta Hawks,Jerami Grant,threes,0.5,Over,-750
Portland Trail Blazers vs. Atlanta Hawks,Jerami Grant,threes,0.5,Over,-900
Portland Trail Blazers vs. Atlanta Hawks,Jerami Grant,threes,2.5,Under,-235
Portland Trail Blazers vs. Atlanta Hawks,Jerami Grant,threes,3.5,Under,-670
Portland Trail Blazers vs. Atlanta Hawks,Onyeka Okongwu,points,5.5,Over,-600
Portland Trail Blazers vs. Atlanta Hawks,Onyeka Okongwu,points,6.5,Over,-420
Portland Trail Blazers vs. Atlanta Hawks,Onyeka Okongwu,points,7.5,Over,-290
Portland Trail Blazers vs. Atlanta Hawks,Onyeka Okongwu,points,8.5,Over,-210
Portland Trail Blazers vs. Atlanta Hawks,Onyeka Okongwu,points,12.5,Under,-210
Portland Trail Blazers vs. Atlanta Hawks,Onyeka Okongwu,points,13.5,Under,-275
Portland Trail Blazers vs. Atlanta Hawks,Onyeka Okongwu,points,14.5,Under,-380
Portland Trail Blazers vs. Atlanta Hawks,Onyeka Okongwu,points_rebounds,9.5,Over,-900
Portland Trail Blazers vs. Atlanta Hawks,Onyeka Okongwu,points_rebounds,10.5,Over,-650
Portland Trail Blazers vs. Atlanta Hawks,Onyeka Okongwu,points_rebounds,11.5,Over,-450
Portland Trail Blazers vs. Atlanta Hawks,Onyeka Okongwu,points_rebounds,12.5,Over,-340
Portland Trail Blazers vs. Atlanta Hawks,Onyeka Okongwu,points_rebounds,13.5,Over,-270
Portland Trail Blazers vs. Atlanta Hawks,Onyeka Okongwu,points_rebounds,14.5,Over,-210
Portland Trail Blazers vs. Atlanta Hawks,Onyeka Okongwu,points_rebounds,20.5,Under,-245
Portland Trail Blazers vs. Atlanta Hawks,Onyeka Okongwu,points_rebounds,21.5,Under,-300
Portland Trail Blazers vs. Atlanta Hawks,Onyeka Okongwu,points_rebounds,22.5,Under,-360
Portland Trail Blazers vs. Atlanta Hawks,Onyeka Okongwu,points_rebounds,23.5,Under,-470
Portland Trail Blazers vs. Atlanta Hawks,Onyeka Okongwu,rebounds,3.5,Over,-750
Portland Trail Blazers vs. Atlanta Hawks,Onyeka Okongwu,rebounds,3.5,Over,-650
Portland Trail Blazers vs. Atlanta Hawks,Onyeka Okongwu,rebounds,4.5,Over,-350
Portland Trail Blazers vs. Atlanta Hawks,Onyeka Okongwu,rebounds,7.5,Under,-215
Portland Trail Blazers vs. Atlanta Hawks,Onyeka Okongwu,rebounds,8.5,Under,-360
Portland Trail Blazers vs. Atlanta Hawks,Onyeka Okongwu,rebounds,9.5,Under,-550
Portland Trail Blazers vs. Atlanta Hawks,Scoot Henderson,assists,3.5,Over,-490
Portland Trail Blazers vs. Atlanta Hawks,Scoot Henderson,assists,3.5,Over,-550
Portland Trail Blazers vs. Atlanta Hawks,Scoot Henderson,assists,4.5,Over,-250
Portland Trail Blazers vs. Atlanta Hawks,Scoot Henderson,assists,6.5,Under,-200
Portland Trail Blazers vs. Atlanta Hawks,Scoot Henderson,assists,7.5,Under,-360
Portland Trail Blazers vs. Atlanta Hawks,Scoot Henderson,assists,8.5,Under,-670
Portland Trail Blazers vs. Atlanta Hawks,Scoot Henderson,points,7.5,Over,-1000
Portland Trail Blazers vs. Atlanta Hawks,Scoot Henderson,points,8.5,Over,-650
Portland Trail Blazers vs. Atlanta Hawks,Scoot Henderson,points,9.5,Over,-420
Portland Trail Blazers vs. Atlanta Hawks,Scoot Henderson,points,9.5,Over,-380
Portland Trail Blazers vs. Atlanta Hawks,Scoot Henderson,points,10.5,Over,-310
Portland Trail Blazers vs. Atlanta Hawks,Scoot Henderson,points,11.5,Over,-235
Portland Trail Blazers vs. Atlanta Hawks,Scoot Henderson,points,16.5,Under,-230
Portland Trail Blazers vs. Atlanta Hawks,Scoot Henderson,points,17.5,Under,-300
Portland Trail Blazers vs. Atlanta Hawks,Scoot Henderson,points,18.5,Under,-380
Portland Trail Blazers vs. Atlanta Hawks,Scoot Henderson,points_assists,12.5,Over,-1000
Portland Trail Blazers vs. Atlanta Hawks,Scoot Henderson,points_assists,13.5,Over,-670
Portland Trail Blazers vs. Atlanta Hawks,Scoot Henderson,points_assists,14.5,Over,-490
Portland Trail Blazers vs. Atlanta Hawks,Scoot Henderson,points_assists,15.5,Over,-360
Portland Trail Blazers vs. Atlanta Hawks,Scoot Henderson,points_assists,16.5,Over,-280
Portland Trail Blazers vs. Atlanta Hawks,Scoot Henderson,points_assists,17.5,Over,-220
Portland Trail Blazers vs. Atlanta Hawks,Scoot Henderson,points_assists,22.5,Under,-210
Portland Trail Blazers vs. Atlanta Hawks,Scoot Henderson,points_assists,23.5,Under,-260
Portland Trail Blazers vs. Atlanta Hawks,Scoot Henderson,points_assists,24.5,Under,-320
Portland Trail Blazers vs. Atlanta Hawks,Scoot Henderson,points_assists,25.5,Under,-420
Portland Trail Blazers vs. Atlanta Hawks,Scoot Henderson,points_assists,26.5,Under,-550
Portland Trail Blazers vs. Atlanta Hawks,Scoot Henderson,points_assists,27.5,Under,-700
Portland Trail Blazers vs. Atlanta Hawks,Scoot Henderson,points_rebounds,9.5,Over,-1100
Portland Trail Blazers vs. Atlanta Hawks,Scoot Henderson,points_rebounds,10.5,Over,-770
Portland Trail Blazers vs. Atlanta Hawks,Scoot Henderson,points_rebounds,11.5,Over,-530
Portland Trail Blazers vs. Atlanta Hawks,Scoot Henderson,points_rebounds,12.5,Over,-400
Portland Trail Blazers vs. Atlanta Hawks,Scoot Henderson,points_rebounds,13.5,Over,-295
Portland Trail Blazers vs. Atlanta Hawks,Scoot Henderson,points_rebounds,14.5,Over,-225
Portland Trail Blazers vs. Atlanta Hawks,Scoot Henderson,points_rebounds,20.5,Under,-250
Portland Trail Blazers vs. Atlanta Hawks,Scoot Henderson,points_rebounds,21.5,Under,-320
Portland Trail Blazers vs. Atlanta Hawks,Scoot Henderson,points_rebounds,22.5,Under,-400
Portland Trail Blazers vs. Atlanta Hawks,Scoot Henderson,points_rebounds,23.5,Under,-500
Portland Trail Blazers vs. Atlanta Hawks,Scoot Henderson,points_rebounds_assists,15.5,Over,-900
Portland Trail Blazers vs. Atlanta Hawks,Scoot Henderson,points_rebounds_assists,16.5,Over,-600
Portland Trail Blazers vs. Atlanta Hawks,Scoot Henderson,points_rebounds_assists,17.5,Over,-470
Portland Trail Blazers vs. Atlanta Hawks,Scoot Henderson,points_rebounds_assists,18.5,Over,-350
Portland Trail Blazers vs. Atlanta Hawks,Scoot Henderson,points_rebounds_assists,19.5,Over,-275
Portland Trail Blazers vs. Atlanta Hawks,Scoot Henderson,points_rebounds_assists,20.5,Over,-220
Portland Trail Blazers vs. Atlanta Hawks,Scoot Henderson,points_rebounds_assists,26.5,Under,-235
Portland Trail Blazers vs. Atlanta Hawks,Scoot Henderson,points_rebounds_assists,27.5,Under,-290
Portland Trail Blazers vs. Atlanta Hawks,Scoot Henderson,points_rebounds_assists,28.5,Under,-350
Portland Trail Blazers vs. Atlanta Hawks,Scoot Henderson,points_rebounds_assists,29.5,Under,-450
Portland Trail Blazers vs. Atlanta Hawks,Scoot Henderson,points_rebounds_assists,30.5,Under,-580
Portland Trail Blazers vs. Atlanta Hawks,Scoot Henderson,points_rebounds_assists,31.5,Under,-750
Portland Trail Blazers vs. Atlanta Hawks,Scoot Henderson,points_rebounds_assists,32.5,Under,-1100
Portland Trail Blazers vs. Atlanta Hawks,Scoot Henderson,rebounds,1.5,Over,-600
Portland Trail Blazers vs. Atlanta Hawks,Scoot Henderson,rebounds,4.5,Under,-440
Portland Trail Blazers vs. Atlanta Hawks,Scoot Henderson,rebounds_assists,5.5,Over,-850
Portland Trail Blazers vs. Atlanta Hawks,Scoot Henderson,rebounds_assists,6.5,Over,-420
Portland Trail Blazers vs. Atlanta Hawks,Scoot Henderson,rebounds_assists,7.5,Over,-240
Portland Trail Blazers vs. Atlanta Hawks,Scoot Henderson,rebounds_assists,10.5,Under,-250
Portland Trail Blazers vs. Atlanta Hawks,Scoot Henderson,rebounds_assists,11.5,Under,-400
Portland Trail Blazers vs. Atlanta Hawks,Scoot Henderson,rebounds_assists,12.5,Under,-670
Portland Trail Blazers vs. Atlanta Hawks,Scoot Henderson,steals,0.5,Over,-290
Portland Trail Blazers vs. Atlanta Hawks,Scoot Henderson,threes,0.5,Over,-300
Portland Trail Blazers vs. Atlanta Hawks,Scoot Henderson,threes,0.5,Over,-330
Portland Trail Blazers vs. Atlanta Hawks,Scoot Henderson,threes,2.5,Under,-600
Portland Trail Blazers vs. Atlanta Hawks,Shaedon Sharpe,assists,1.5,Over,-410
Portland Trail Blazers vs. Atlanta Hawks,Shaedon Sharpe,points,11.5,Over,-900
Portland Trail Blazers vs. Atlanta Hawks,Shaedon Sharpe,points,12.5,Over,-600
Portland Trail Blazers vs. Atlanta Hawks,Shaedon Sharpe,points,13.5,Over,-450
Portland Trail Blazers vs. Atlanta Hawks,Shaedon Sharpe,points,14.5,Over,-310
Portland Trail Blazers vs. Atlanta Hawks,Shaedon Sharpe,points,14.5,Over,-340
Portland Trail Blazers vs. Atlanta Hawks,Shaedon Sharpe,points,15.5,Over,-270
Portland Trail Blazers vs. Atlanta Hawks,Shaedon Sharpe,points,16.5,Over,-210
Portland Trail Blazers vs. Atlanta Hawks,Shaedon Sharpe,points,21.5,Under,-205
Portland Trail Blazers vs. Atlanta Hawks,Shaedon Sharpe,points,22.5,Under,-250
Portland Trail Blazers vs. Atlanta Hawks,Shaedon Sharpe,points,23.5,Under,-320
Portland Trail Blazers vs. Atlanta Hawks,Shaedon Sharpe,points,24.5,Under,-400
Portland Trail Blazers vs. Atlanta Hawks,Shaedon Sharpe,points,25.5,Under,-490
Portland Trail Blazers vs. Atlanta Hawks,Shaedon Sharpe,points,26.5,Under,-600
Portland Trail Blazers vs. Atlanta Hawks,Shaedon Sharpe,points_assists,14.5,Over,-800
Portland Trail Blazers vs. Atlanta Hawks,Shaedon Sharpe,points_assists,15.5,Over,-580
Portland Trail Blazers vs. Atlanta Hawks,Shaedon Sharpe,points_assists,16.5,Over,-440
Portland Trail Blazers vs. Atlanta Hawks,Shaedon Sharpe,points_assists,17.5,Over,-330
Portland Trail Blazers vs. Atlanta Hawks,Shaedon Sharpe,points_assists,18.5,Over,-270
Portland Trail Blazers vs. Atlanta Hawks,Shaedon Sharpe,points_assists,19.5,Over,-210
Portland Trail Blazers vs. Atlanta Hawks,Shaedon Sharpe,points_assists,25.5,Under,-245
Portland Trail Blazers vs. Atlanta Hawks,Shaedon Sharpe,points_assists,26.5,Under,-300
Portland Trail Blazers vs. Atlanta Hawks,Shaedon Sharpe,points_assists,27.5,Under,-360
Portland Trail Blazers vs. Atlanta Hawks,Shaedon Sharpe,points_assists,28.5,Under,-450
Portland Trail Blazers vs. Atlanta Hawks,Shaedon Sharpe,points_assists,29.5,Under,-580
Portland Trail Blazers vs. Atlanta Hawks,Shaedon Sharpe,points_assists,30.5,Under,-700
Portland Trail Blazers vs. Atlanta Hawks,Shaedon Sharpe,points_rebounds,15.5,Over,-900
Portland Trail Blazers vs. Atlanta Hawks,Shaedon Sharpe,points_rebounds,16.5,Over,-650
Portland Trail Blazers vs. Atlanta Hawks,Shaedon Sharpe,points_rebounds,17.5,Over,-500
Portland Trail Blazers vs. Atlanta Hawks,Shaedon Sharpe,points_rebounds,18.5,Over,-390
Portland Trail Blazers vs. Atlanta Hawks,Shaedon Sharpe,points_rebounds,19.5,Over,-310
Portland Trail Blazers vs. Atlanta Hawks,Shaedon Sharpe,points_rebounds,20.5,Over,-245
Portland Trail Blazers vs. Atlanta Hawks,Shaedon Sharpe,points_rebounds,21.5,Over,-200
Portland Trail Blazers vs. Atlanta Hawks,Shaedon Sharpe,points_rebounds,27.5,Under,-215
Portland Trail Blazers vs. Atlanta Hawks,Shaedon Sharpe,points_rebounds,28.5,Under,-265
Portland Trail Blazers vs. Atlanta Hawks,Shaedon Sharpe,points_rebounds,29.5,Under,-320
Portland Trail Blazers vs. Atlanta Hawks,Shaedon Sharpe,points_rebounds,30.5,Under,-390
Portland Trail Blazers vs. Atlanta Hawks,Shaedon Sharpe,points_rebounds,31.5,Under,-480
Portland Trail Blazers vs. Atlanta Hawks,Shaedon Sharpe,points_rebounds,32.5,Under,-590
Portland Trail Blazers vs. Atlanta Hawks,Shaedon Sharpe,points_rebounds,33.5,Under,-720
Portland Trail Blazers vs. Atlanta Hawks,Shaedon Sharpe,points_rebounds_assists,18.5,Over,-850
Portland Trail Blazers vs. Atlanta Hawks,Shaedon Sharpe,points_rebounds_assists,19.5,Over,-650
Portland Trail Blazers vs. Atlanta Hawks,Shaedon Sharpe,points_rebounds_assists,20.5,Over,-490
Portland Trail Blazers vs. Atlanta Hawks,Shaedon Sharpe,points_rebounds_assists,21.5,Over,-400
Portland Trail Blazers vs. Atlanta Hawks,Shaedon Sharpe,points_rebounds_assists,22.5,Over,-310
Portland Trail Blazers vs. Atlanta Hawks,Shaedon Sharpe,points_rebounds_assists,23.5,Over,-250
Portland Trail Blazers vs. Atlanta Hawks,Shaedon Sharpe,points_rebounds_assists,24.5,Over,-205
Portland Trail Blazers vs. Atlanta Hawks,Shaedon Sharpe,points_rebounds_assists,30.5,Under,-215
Portland Trail Blazers vs. Atlanta Hawks,Shaedon Sharpe,points_rebounds_assists,31.5,Under,-260
Portland Trail Blazers vs. Atlanta Hawks,Shaedon Sharpe,points_rebounds_assists,32.5,Under,-310
Portland Trail Blazers vs. Atlanta Hawks,Shaedon Sharpe,points_rebounds_assists,33.5,Under,-380
Portland Trail Blazers vs. Atlanta Hawks,Shaedon Sharpe,points_rebounds_assists,34.5,Under,-450
Portland Trail Blazers vs. Atlanta Hawks,Shaedon Sharpe,points_rebounds_assists,35.5,Under,-580
Portland Trail Blazers vs. Atlanta Hawks,Shaedon Sharpe,points_rebounds_assists,36.5,Under,-700
Portland Trail Blazers vs. Atlanta Hawks,Shaedon Sharpe,points_rebounds_assists,37.5,Under,-900
Portland Trail Blazers vs. Atlanta Hawks,Shaedon Sharpe,rebounds,2.5,Over,-1000
Portland Trail Blazers vs. Atlanta Hawks,Shaedon Sharpe,rebounds,3.5,Over,-340
Portland Trail Blazers vs. Atlanta Hawks,Shaedon Sharpe,rebounds,3.5,Over,-310
Portland Trail Blazers vs. Atlanta Hawks,Shaedon Sharpe,rebounds,6.5,Under,-320
Portland Trail Blazers vs. Atlanta Hawks,Shaedon Sharpe,rebounds,7.5,Under,-700
Portland Trail Blazers vs. Atlanta Hawks,Shaedon Sharpe,rebounds_assists,4.5,Over,-1100
Portland Trail Blazers vs. Atlanta Hawks,Shaedon Sharpe,rebounds_assists,5.5,Over,-490
Portland Trail Blazers vs. Atlanta Hawks,Shaedon Sharpe,rebounds_assists,6.5,Over,-270
Portland Trail Blazers vs. Atlanta Hawks,Shaedon Sharpe,rebounds_assists,9.5,Under,-250
Portland Trail Blazers vs. Atlanta Hawks,Shaedon Sharpe,rebounds_assists,10.5,Under,-440
Portland Trail Blazers vs. Atlanta Hawks,Shaedon Sharpe,steals,0.5,Over,-230
Portland Trail Blazers vs. Atlanta Hawks,Shaedon Sharpe,threes,0.5,Over,-1000
Portland Trail Blazers vs. Atlanta Hawks,Shaedon Sharpe,threes,1.5,Over,-230
Portland Trail Blazers vs. Atlanta Hawks,Shaedon Sharpe,threes,1.5,Over,-250
Portland Trail Blazers vs. Atlanta Hawks,Shaedon Sharpe,threes,3.5,Under,-420
Portland Trail Blazers vs. Atlanta Hawks,Toumani Camara,points_rebounds,8.5,Over,-1000
Portland Trail Blazers vs. Atlanta Hawks,Toumani Camara,points_rebounds,9.5,Over,-650
Portland Trail Blazers vs. Atlanta Hawks,Toumani Camara,points_rebounds,10.5,Over,-440
Portland Trail Blazers vs. Atlanta Hawks,Toumani Camara,points_rebounds,11.5,Over,-330
Portland Trail Blazers vs. Atlanta Hawks,Toumani Camara,points_rebounds,12.5,Over,-235
Portland Trail Blazers vs. Atlanta Hawks,Toumani Camara,points_rebounds,17.5,Under,-220
Portland Trail Blazers vs. Atlanta Hawks,Toumani Camara,points_rebounds,18.5,Under,-295
Portland Trail Blazers vs. Atlanta Hawks,Toumani Camara,points_rebounds,19.5,Under,-400
Portland Trail Blazers vs. Atlanta Hawks,Toumani Camara,points_rebounds,20.5,Under,-530
Portland Trail Blazers vs. Atlanta Hawks,Toumani Camara,rebounds,3.5,Over,-460
Portland Trail Blazers vs. Atlanta Hawks,Toumani Camara,rebounds,3.5,Over,-500
Portland Trail Blazers vs. Atlanta Hawks,Toumani Camara,rebounds,4.5,Over,-240
Portland Trail Blazers vs. Atlanta Hawks,Toumani Camara,rebounds,6.5,Under,-230
Portland Trail Blazers vs. Atlanta Hawks,Toumani Camara,rebounds,7.5,Under,-440
Portland Trail Blazers vs. Atlanta Hawks,Toumani Camara,rebounds,8.5,Under,-1000
Portland Trail Blazers vs. Atlanta Hawks,Toumani Camara,steals,0.5,Over,-400
Portland Trail Blazers vs. Atlanta Hawks,Toumani Camara,threes,0.5,Over,-310
Portland Trail Blazers vs. Atlanta Hawks,Toumani Camara,threes,0.5,Over,-280
Portland Trail Blazers vs. Atlanta Hawks,Toumani Camara,threes,1.5,Under,-200
Portland Trail Blazers vs. Atlanta Hawks,Toumani Camara,threes,2.5,Under,-750
Portland Trail Blazers vs. Atlanta Hawks,Trae Young,assists,7.5,Over,-650
Portland Trail Blazers vs. Atlanta Hawks,Trae Young,assists,7.5,Over,-750
Portland Trail Blazers vs. Atlanta Hawks,Trae Young,assists,8.5,Over,-400
Portland Trail Blazers vs. Atlanta Hawks,Trae Young,assists,9.5,Over,-240
Portland Trail Blazers vs. Atlanta Hawks,Trae Young,assists,9.5,Over,-260
Portland Trail Blazers vs. Atlanta Hawks,Trae Young,assists,12.5,Under,-245
Portland Trail Blazers vs. Atlanta Hawks,Trae Young,assists,13.5,Under,-400
Portland Trail Blazers vs. Atlanta Hawks,Trae Young,assists,14.5,Under,-700
Portland Trail Blazers vs. Atlanta Hawks,Trae Young,points,16.5,Over,-900
Portland Trail Blazers vs. Atlanta Hawks,Trae Young,points,17.5,Over,-670
Portland Trail Blazers vs. Atlanta Hawks,Trae Young,points,18.5,Over,-500
Portland Trail Blazers vs. Atlanta Hawks,Trae Young,points,19.5,Over,-360
Portland Trail Blazers vs. Atlanta Hawks,Trae Young,points,19.5,Over,-400
Portland Trail Blazers vs. Atlanta Hawks,Trae Young,points,20.5,Over,-310
Portland Trail Blazers vs. Atlanta Hawks,Trae Young,points,21.5,Over,-250
Portland Trail Blazers vs. Atlanta Hawks,Trae Young,points,22.5,Over,-205
Portland Trail Blazers vs. Atlanta Hawks,Trae Young,points,28.5,Under,-220
Portland Trail Blazers vs. Atlanta Hawks,Trae Young,points,29.5,Under,-260
Portland Trail Blazers vs. Atlanta Hawks,Trae Young,points,30.5,Under,-320
Portland Trail Blazers vs. Atlanta Hawks,Trae Young,points,31.5,Under,-400
Portland Trail Blazers vs. Atlanta Hawks,Trae Young,points,32.5,Under,-470
Portland Trail Blazers vs. Atlanta Hawks,Trae Young,points,33.5,Under,-600
Portland Trail Blazers vs. Atlanta Hawks,Trae Young,points,34.5,Under,-800
Portland Trail Blazers vs. Atlanta Hawks,Trae Young,points,35.5,Under,-1000
Portland Trail Blazers vs. Atlanta Hawks,Trae Young,points_assists,26.5,Over,-900
Portland Trail Blazers vs. Atlanta Hawks,Trae Young,points_assists,27.5,Over,-700
Portland Trail Blazers vs. Atlanta Hawks,Trae Young,points_assists,28.5,Over,-580
Portland Trail Blazers vs. Atlanta Hawks,Trae Young,points_assists,29.5,Over,-450
Portland Trail Blazers vs. Atlanta Hawks,Trae Young,points_assists,30.5,Over,-360
Portland Trail Blazers vs. Atlanta Hawks,Trae Young,points_assists,31.5,Over,-310
Portland Trail Blazers vs. Atlanta Hawks,Trae Young,points_assists,32.5,Over,-245
Portland Trail Blazers vs. Atlanta Hawks,Trae Young,points_assists,33.5,Over,-205
Portland Trail Blazers vs. Atlanta Hawks,Trae Young,points_assists,40.5,Under,-230
Portland Trail Blazers vs. Atlanta Hawks,Trae Young,points_assists,41.5,Under,-275
Portland Trail Blazers vs. Atlanta Hawks,Trae Young,points_assists,42.5,Under,-330
Portland Trail Blazers vs. Atlanta Hawks,Trae Young,points_assists,43.5,Under,-400
Portland Trail Blazers vs. Atlanta Hawks,Trae Young,points_assists,44.5,Under,-490
Portland Trail Blazers vs. Atlanta Hawks,Trae Young,points_assists,45.5,Under,-600
Portland Trail Blazers vs. Atlanta Hawks,Trae Young,points_assists,46.5,Under,-750
Portland Trail Blazers vs. Atlanta Hawks,Trae Young,points_assists,47.5,Under,-1100
Portland Trail Blazers vs. Atlanta Hawks,Trae Young,points_rebounds,18.5,Over,-1100
Portland Trail Blazers vs. Atlanta Hawks,Trae Young,points_rebounds,19.5,Over,-800
